Référence	ContexteGauche	Pivot	ContexteDroit
1740_Prevost_Grecque2	. Les raisons que mon valet de chambre	avait	eues d’arrêter Bema, devaient faire sur moi autant d’impression
1740_Prevost_Grecque2	achevé de m’assurer que le Sélictar n’	avait	vu Théophé que dans les circonstances de cette nuit, je trouvai
1740_Prevost_Grecque2	que de m’offenser du séjour qu’il	avait	fait dans ma maison. Bema dissipa même jusqu’aux moindres traces
1740_Prevost_Grecque2	À l’égard de Synèse, elle n’	avait	eu aucun éclaircissement à me donner, puisque personne n’avait été
1740_Prevost_Grecque2	éclaircissement à me donner, puisque personne n’	avait	été plus trompé qu’elle en le surprenant dans l’appartement de
1740_Prevost_Grecque2	marier avec Théophé. Si le Condoidi n’	avait	pas perdu tout sentiment d’honneur et de religion avec ceux de
1740_Prevost_Grecque2	que la moitié du prix qu’elle m’	avait	coûté. C’est une sorte de punition qui ne convient qu’
1740_Prevost_Grecque2	que s’étant recommandée au Sélictar, Bema	avait	obtenu de la reconnaissance de ce seigneur qu’il l’achetât pour
1740_Prevost_Grecque2	d’un coup au Sélictar qu’il n’	avait	à craindre aucune violence, et que je ne lui préparais que
1740_Prevost_Grecque2	pas s’accorder avec la délicatesse qu’il	avait	marquée jusqu’alors dans ses sentiments. Il passa condamnation sur ce
1740_Prevost_Grecque2	parla de faire avertir deux esclaves qu’il	avait	chargés d’attendre ses ordres dans le village voisin. Mais je
1740_Prevost_Grecque2	de son caractère la même opinion qui m’	avait	fait rechercher son amitié, je lui proposai de mettre Théophé de
1740_Prevost_Grecque2	avec distinction chez le Sélictar. Il m’	avait	parlé de sa maison comme du centre de sa puissance et de
1740_Prevost_Grecque2	sont au goût des Turcs, il y	avait	un sérail et une prodigieuse quantité d’esclaves. Je l’avais
1740_Prevost_Grecque2	Sélictar nous prodiguant aussitôt tout ce qu’il	avait	recueilli de richesses et d’élégances dans l’intérieur des édifices,
1740_Prevost_Grecque2	, avec toutes les explications qu’il lui	avait	déjà proposées. J’eus peine à cacher la rougeur qui se
1740_Prevost_Grecque2	de ses offres, et qu’elle en	avait	toute la reconnaissance qu’il avait droit d’attendre, elle lui
1740_Prevost_Grecque2	elle en avait toute la reconnaissance qu’il	avait	droit d’attendre, elle lui parla de ses sentiments comme du
1740_Prevost_Grecque2	demandai avec étonnement dans quelle source elle les	avait	puisées. La conclusion qu’elle en tira fut que tout le
1740_Prevost_Grecque2	entretiens avec les femmes dont la physionomie l’	avait	le plus touchée. Le goût qu’elle y avait paru prendre
1740_Prevost_Grecque2	plus touchée. Le goût qu’elle y	avait	paru prendre dans une si longue visite charma le Sélictar, tandis
1740_Prevost_Grecque2	. Je lui demandai au contraire ce qui	avait	mis ce changement dans son humeur. Elle me proposa de faire
1740_Prevost_Grecque2	son libertinage, et la même étoile lui	avait	fait épouser une femme qui, après l’avoir trompé longtemps par
1740_Prevost_Grecque2	qui était l’esclave du Sélictar, il	avait	promis au ciel de la former à la sagesse par une éducation
1740_Prevost_Grecque2	l’honneur de sa famille. Il l’	avait	fait renfermer dès ses premières années dans un château qu’il avait
1740_Prevost_Grecque2	ses premières années dans un château qu’il	avait	à la campagne, sous la conduite de deux femmes vieilles et
1740_Prevost_Grecque2	deux femmes vieilles et vertueuses, auxquelles il	avait	recommandé, en leur communiquant ses intentions, de ne pas faire
1740_Prevost_Grecque2	, dans le peu d’occasions qu’elle	avait	eues de paraître avec ses deux gouvernantes, que les regards de
1740_Prevost_Grecque2	que les regards de quelques personnes qu’elle	avait	vues, s’étaient fixés sur elle, et qu’on marquait
1740_Prevost_Grecque2	charge de bijoux, le seul hasard lui	avait	fait prendre une petite boîte qui servait à renfermer un miroir.
1740_Prevost_Grecque2	servait à renfermer un miroir. Son innocence	avait	été jusqu’à s’imaginer que sa figure, qu’elle y
1740_Prevost_Grecque2	imaginer que sa figure, qu’elle y	avait	vue représentée, était un portrait attaché à la boîte, et
1740_Prevost_Grecque2	pu le considérer sans quelque plaisir, elle	avait	donné le temps aux deux vieilles de s’en apercevoir. Le
1740_Prevost_Grecque2	cette idée, si le marchand, qui	avait	compris la cause de leurs plaintes, n’eût pris un moment
1740_Prevost_Grecque2	faisait de l’en priver. Elle l’	avait	reçu par un mouvement de timidité, plutôt que par le désir
1740_Prevost_Grecque2	était -elle trouvée seule, qu’elle n’	avait	eu besoin que d’un moment pour l’apprendre. Quand elle
1740_Prevost_Grecque2	par elle -même ce que la nature lui	avait	accordé, la comparaison des deux vieilles qu’elle avait sans cesse
1740_Prevost_Grecque2	, la comparaison des deux vieilles qu’elle	avait	sans cesse devant les yeux aurait suffi pour lui faire apercevoir combien
1740_Prevost_Grecque2	différence était à son avantage. Bientôt elle	avait	trouvé tant de douceur à se considérer sans cesse, à ranger
1740_Prevost_Grecque2	quoi ces agréments la rendaient propre, elle	avait	commencé à juger que ce qui causait tant de plaisir devait infailliblement
1740_Prevost_Grecque2	ce temps -là, le marchand, qui	avait	été fort réjoui de son aventure, prenait plaisir à la raconter
1740_Prevost_Grecque2	à l’instruire de tout ce qu’on	avait	pris soin de lui cacher. Le portrait, qui était celui
1740_Prevost_Grecque2	pressante sur l’exécution des promesses qu’elle	avait	exigées. Il devint impossible au chevalier de déguiser plus longtemps qu’
1740_Prevost_Grecque2	. Le plus terrible de tous les maux	avait	été de se quitter. On fit céder tous les autres à
1740_Prevost_Grecque2	principes de modestie et de pudeur où elle	avait	été élevée, les soins que cette odieuse maîtresse prit d’elle
1740_Prevost_Grecque2	la mort moins cruelle. Enfin, elle	avait	été vendue pour une grosse somme au Sélictar, qui lui avait
1740_Prevost_Grecque2	une grosse somme au Sélictar, qui lui	avait	marqué d’abord beaucoup d’affection, mais qui l’avait négligée
1740_Prevost_Grecque2	abord beaucoup d’affection, mais qui l’	avait	négligée après avoir rassasié ses désirs, par le dégoût qu’une
1740_Prevost_Grecque2	honte et de douleur, qu’elle n’	avait	pu distinguer ce qui l’affligeait le plus, la perte de
1740_Prevost_Grecque2	, il m’apprit une circonstance qu’elle	avait	cachée à Théophé. « Je l’ai crue d’abord,
1740_Prevost_Grecque2	Maria Rezati, et le nom qu’elle	avait	pris ou qu’on lui avait donné dans l’esclavage, était
1740_Prevost_Grecque2	qu’elle avait pris ou qu’on lui	avait	donné dans l’esclavage, était Molène. Je ne jugeai point
1740_Prevost_Grecque2	était esclave en effet dans le voisinage,	avait	assez de liberté pour dérober pendant le jour aux exercices de sa
1740_Prevost_Grecque2	murs du Sélictar. Le péril auquel il	avait	été exposé par la trahison d’un autre esclave l’avait si
1740_Prevost_Grecque2	par la trahison d’un autre esclave l’	avait	si peu refroidi, qu’il avait tenté mille fois de se
1740_Prevost_Grecque2	l’avait si peu refroidi, qu’il	avait	tenté mille fois de se faire d’autres ouvertures avec le même
1740_Prevost_Grecque2	sur leur réponse ; mais à peine l’	avait	-il reçue que voyant avancer ma voiture dans laquelle j’étais avec
1740_Prevost_Grecque2	moment pour s’expliquer. Son agitation lui	avait	fait perdre haleine, et dans les efforts qu’il faisait pour
1740_Prevost_Grecque2	rendre service à ces malheureux amants qui m’	avait	porté à lui demander la liberté de Molène, et j’acceptai
1740_Prevost_Grecque2	maîtresse était libre, ou qu’elle n’	avait	plus d’autre maître que moi, il me demanda la permission
1740_Prevost_Grecque2	de lui. L’obstination que le Sélictar	avait	eue à nous accompagner, me forçait de contenir des sentiments auxquels
1740_Prevost_Grecque2	pour une si grande entreprise. Le Sélictar	avait	compté que nous retournerions ensemble à Constantinople. J’exagérai l’importance
1740_Prevost_Grecque2	me causait quelque embarras. Comme il y	avait	peu d’apparence qu’il pensât retourner en Sicile avec sa maîtresse
1740_Prevost_Grecque2	le dessein de pressentir s’il n’y	avait	point d’espérance de se faire relever de ses vœux. Son
1740_Prevost_Grecque2	faire relever de ses vœux. Son malheur	avait	servi à mûrir ses sentiments. Il considérait que Maria Rezati était
1740_Prevost_Grecque2	Rezati était une fille unique, dont il	avait	ruiné la conduite et la fortune. Avec mille qualités qu’il
1740_Prevost_Grecque2	du sérail ne le dégoûtait pas, elle	avait	assez de bien pour borner son ambition. Toutes ces réflexions qu’
1740_Prevost_Grecque2	faire consentir à recevoir mille sequins qu’il	avait	à payer à Nady. Après la connaissance que le jeune Sicilien
1740_Prevost_Grecque2	Après la connaissance que le jeune Sicilien m’	avait	donnée de ses sentiments, je ne balançai point à le renvoyer
1740_Prevost_Grecque2	adieux, et dans l’ardeur qu’il	avait	d’entreprendre un voyage dont il se promettait tout son bonheur,
1740_Prevost_Grecque2	de mon arrivée, d’apprendre qu’il	avait	changé de résolution. Je n’approfondis pas tout d’un coup
1740_Prevost_Grecque2	quelles vues il substituait à celles qu’il	avait	abandonnées. Il me dit qu’après beaucoup de nouvelles réflexions sur
1740_Prevost_Grecque2	était revenu à l’ancienne pensée qu’il	avait	eue de s’établir en Turquie, qu’il avait quelques ouvertures
1740_Prevost_Grecque2	de s’établir en Turquie, qu’il	avait	quelques ouvertures agréables du côté de la Morée, et qu’il
1740_Prevost_Grecque2	ayant point touché une somme considérable qu’il	avait	prise en lettres de change pour Raguse, et qu’il avait
1740_Prevost_Grecque2	de change pour Raguse, et qu’il	avait	laissée en nature chez un banquier de Messine, il comptait de
1740_Prevost_Grecque2	il vînt de Synèse. Le chevalier n’	avait	pu passer deux jours à Oru sans apprendre que ce jeune Grec
1740_Prevost_Grecque2	était avec une blessure dangereuse. Il l’	avait	vu par politesse, et l’ayant trouvé aimable, il s’
1740_Prevost_Grecque2	embarras où le mettaient ses projets de mariage	avait	fait naître à Synèse cet admirable plan, dans lequel il s’
1740_Prevost_Grecque2	de pouvoir trouver ses propres avantages. Il	avait	offert une retraite au chevalier dans les terres de son père,
1740_Prevost_Grecque2	d’avoir obtenu son consentement, et Synèse	avait	prévenu son ami sur la délicatesse de cette négociation ; on se
1740_Prevost_Grecque2	sentiments d’amour pour Synèse, elle n’	avait	rien à souhaiter de plus heureux pour une fille du même pays
1740_Prevost_Grecque2	pour moi que celui de l’amour,	avait	déjà hasardé quelques sollicitations sur le bonheur d’un commerce aussi tranquille
1740_Prevost_Grecque2	elle se figurait le nôtre. Ce langage	avait	déplu à Théophé. À peine eut -elle reçu mes premières politesses
1740_Prevost_Grecque2	Une misérable, me disait -elle, qui	avait	appris de moi le nom de l’honneur et de la vertu
1740_Prevost_Grecque2	, après s’être assurée qu’elle n’	avait	rien à craindre pour ma santé. Je demeurai en proie aux
1740_Prevost_Grecque2	plume pour effacer l’horrible portrait qu’elle	avait	fait d’elle -même, et j’en fis un qui la
1740_Prevost_Grecque2	avec toutes les perfections dont la nature l’	avait	ornée. « Voilà ce que j’aime, ajoutai -je,
1740_Prevost_Grecque2	l’attente de cette nouvelle réponse qu’elle	avait	voulu se donner le temps de méditer, et je ne cherchai
1740_Prevost_Grecque2	espérance. Cette lettre terrible, que Théophé	avait	passé toute la nuit à composer, aurait mérité d’être rapportée
1740_Prevost_Grecque2	il ne convenait, ni à elle qui	avait	à réparer autant de désordres que d’infortunes, de s’engager
1740_Prevost_Grecque2	liberté de suivre son ancien projet, qui	avait	été de se retirer dans quelque lieu tranquille des pays chrétiens,
1740_Prevost_Grecque2	à la lettre par une fille qui les	avait	médités pour la première fois. Depuis qu’elle commençait à savoir
1740_Prevost_Grecque2	à lui former le jugement. Elle l’	avait	lu avec la même application et le même goût. Je m’
1740_Prevost_Grecque2	. Cependant c’était la vertu même qui	avait	paru s’exprimer par sa bouche. Je sacrifiai donc tant de
1740_Prevost_Grecque2	pas plus loin que la visite qu’il	avait	rendue à Théophé. Je le vis trembler de saisissement, et
1740_Prevost_Grecque2	pitié d’un malheureux jeune homme qui n’	avait	jamais pensé à m’offenser. J’écoutais d’un air sévère
1740_Prevost_Grecque2	mère ; que dans cette disposition il n’	avait	pas cru manquer de respect pour moi en différant quelques jours à
1740_Prevost_Grecque2	qu’à l’égard des offres qu’il	avait	faites au chevalier, il avait toujours supposé qu’elles ne s’
1740_Prevost_Grecque2	qu’il avait faites au chevalier, il	avait	toujours supposé qu’elles ne s’exécuteraient pas sans mon consentement.
1740_Prevost_Grecque2	pas voir que dans l’opinion qu’il	avait	eue lui -même de la naissance de Théophé, ses propositions de
1740_Prevost_Grecque2	-je, et si le hasard ne m’	avait	fait découvrir les intentions de Synèse, de quoi nous alliez -vous
1740_Prevost_Grecque2	homme. Il me répondit froidement qu’il	avait	des moyens infaillibles ; et, faisant prendre un autre tour à
1740_Prevost_Grecque2	s’échapperait point aisément du lieu où il	avait	donné ordre qu’il fût enfermé. J’eus assez de bonté
