Référence	ContexteGauche	Pivot	ContexteDroit
1741_Duclos_Confessions	respect pour son malheur et pour sa vertu	avait	fermé mon coeur à tous les autres. Je leur demandai leur
1741_Duclos_Confessions	apprirent en détail ce que la mère m'	avait	dit la veille, que son mari avait un emploi qui les
1741_Duclos_Confessions	avait dit la veille, que son mari	avait	un emploi qui les faisait vivre, et qui était toute leur
1741_Duclos_Confessions	que son mari avait un emploi qui les	faisait	vivre, et qui était toute leur fortune ; que, sans
1741_Duclos_Confessions	emploi qui les faisait vivre, et qui	était	toute leur fortune ; que, sans cette mort précipitée, Julie
1741_Duclos_Confessions	que, sans cette mort précipitée, Julie	allait	épouser un jeune homme dont elle était aimée, et qu'elle
1741_Duclos_Confessions	Julie allait épouser un jeune homme dont elle	était	aimée, et qu'elle aimait. Julie rougit, et sa
1741_Duclos_Confessions	dont elle était aimée, et qu'elle	aimait	. Julie rougit, et sa mère ayant voulu me faire l'
1741_Duclos_Confessions	vivacité que je jugeai que la mère m'	accusait	juste. Je leur demandai si ce jeune homme ne persistait pas
1741_Duclos_Confessions	Je leur demandai si ce jeune homme ne	persistait	pas toujours dans les mêmes sentiments, et si leur état n'
1741_Duclos_Confessions	mêmes sentiments, et si leur état n'	avait	point changé son coeur. " oh ! Mon dieu, non
1741_Duclos_Confessions	mais je me suis aperçue qu'il s'	incommodait	extrêmement sans pouvoir nous fournir le nécessaire dont je vois qu'il
1741_Duclos_Confessions	leur imposer silence sur des remerciements qu'elles	voulaient	toujours recommencer. J'eus ce jour -là l'esprit encore plus
1741_Duclos_Confessions	esprit encore plus occupé que je ne l'	avais	eu la veille. Je me rappelais sans cesse la beauté de
1741_Duclos_Confessions	l'avais eu la veille. Je me	rappelais	sans cesse la beauté de Julie, je songeais qu'elle aimait
1741_Duclos_Confessions	sans cesse la beauté de Julie, je	songeais	qu'elle aimait, il était bien naturel qu'elle fût aimée
1741_Duclos_Confessions	beauté de Julie, je songeais qu'elle	aimait	, il était bien naturel qu'elle fût aimée. L'amour
1741_Duclos_Confessions	, je songeais qu'elle aimait, il	était	bien naturel qu'elle fût aimée. L'amour était né de
1741_Duclos_Confessions	naturel qu'elle fût aimée. L'amour	était	né de l'inclination, fortifié par l'habitude, peut-être même
1741_Duclos_Confessions	coeur. Les bienfaits de ce jeune homme	devaient	encore lui attacher sa maîtresse par les liens de la reconnaissance ;
1741_Duclos_Confessions	les liens de la reconnaissance ; ses services	étaient	supérieurs à tous ceux que je pouvais leur rendre : ils me
1741_Duclos_Confessions	services étaient supérieurs à tous ceux que je	pouvais	leur rendre : ils me coûtaient trop peu, et il avait
1741_Duclos_Confessions	que je pouvais leur rendre : ils me	coûtaient	trop peu, et il avait sacrifié le nécessaire. Que cet
1741_Duclos_Confessions	ils me coûtaient trop peu, et il	avait	sacrifié le nécessaire. Que cet amant me paraissait heureux ! Ces
1741_Duclos_Confessions	sacrifié le nécessaire. Que cet amant me	paraissait	heureux ! Ces idées m'occupaient continuellement, je le remarquai ;
1741_Duclos_Confessions	amant me paraissait heureux ! Ces idées m'	occupaient	continuellement, je le remarquai ; j'en fus affligé, ou
1741_Duclos_Confessions	. Je jugeai que ceux que Julie m'	avait	inspirés, quoique tendres, étaient d'une nature bien différente de
1741_Duclos_Confessions	Julie m'avait inspirés, quoique tendres,	étaient	d'une nature bien différente de l'amour. Cependant, soit
1741_Duclos_Confessions	soit vertu, soit amour-propre, je n'	avais	été qu'humain ; je voulus être généreux. Je résolus de
1741_Duclos_Confessions	sa mère me présenter son amant ; il	était	d'une figure aimable et paraissait avoir vingt-deux ans. Comme Julie
1741_Duclos_Confessions	; il était d'une figure aimable et	paraissait	avoir vingt-deux ans. Comme Julie l'avait prévenu que je ne
1741_Duclos_Confessions	paraissait avoir vingt-deux ans. Comme Julie l'	avait	prévenu que je ne voulais le voir que pour lui rendre service
1741_Duclos_Confessions	Comme Julie l'avait prévenu que je ne	voulais	le voir que pour lui rendre service, il me salua avec
1741_Duclos_Confessions	ou à recevoir. Je lui demandai quel	était	son emploi ; il satisfit pleinement à ma question. Je ne
1741_Duclos_Confessions	satisfit pleinement à ma question. Je ne	concevais	pas, par les détails qu'il me fit, qu'il
1741_Duclos_Confessions	nécessaire aussi borné. Pendant qu'il me	parlait	, je remarquai que Julie ne levait les yeux de dessus lui
1741_Duclos_Confessions	me parlait, je remarquai que Julie ne	levait	les yeux de dessus lui que pour me regarder avec autant d'
1741_Duclos_Confessions	me regarder avec autant d'attention. Elle	craignait	qu'il ne me plût pas, et cherchait à lire dans
1741_Duclos_Confessions	qu'il ne me plût pas, et	cherchait	à lire dans mes yeux l'impression qu'il faisait sur moi
1741_Duclos_Confessions	lire dans mes yeux l'impression qu'il	faisait	sur moi. En effet je n'eus pas plutôt témoigné à
1741_Duclos_Confessions	plutôt témoigné à ce jeune homme que j'	étais	également satisfait de sa figure et de ses discours que je vis
1741_Duclos_Confessions	Julie. Je leur demandai s'ils n'	étaient	pas toujours dans le dessein de s'épouser. Le jeune homme
1741_Duclos_Confessions	d'être uni avec Julie, si je	pouvais	la rendre heureuse ; mais je ne désirerais des biens que pour
1741_Duclos_Confessions	des remerciements si vifs des bontés qu'elle	disait	que j'avais déjà eues pour sa mère et pour elle,
1741_Duclos_Confessions	vifs des bontés qu'elle disait que j'	avais	déjà eues pour sa mère et pour elle, que je vis
1741_Duclos_Confessions	elle, que je vis clairement qu'elle	était	encore plus reconnaissante des offres que je faisais à son amant.
1741_Duclos_Confessions	était encore plus reconnaissante des offres que je	faisais	à son amant. Il me dit que les bontés que je
1741_Duclos_Confessions	me dit que les bontés que je lui	marquais	lui seraient encore plus précieuses, si elles pouvaient l'attacher à
1741_Duclos_Confessions	lui seraient encore plus précieuses, si elles	pouvaient	l'attacher à moi, et qu'il y sacrifierait son emploi
1741_Duclos_Confessions	mon arrangement sur l'idée qu'ils m'	offraient	. La plus grande partie de mes biens est en Bretagne,
1741_Duclos_Confessions	des terres considérables. La dissipation où je	vivais	à Paris ne me permettait guère de veiller moi -même à mes
1741_Duclos_Confessions	dissipation où je vivais à Paris ne me	permettait	guère de veiller moi -même à mes affaires, et ceux qui
1741_Duclos_Confessions	à mes affaires, et ceux qui en	étaient	chargés en province s'en acquittaient fort mal. Je leur demandai
1741_Duclos_Confessions	qui en étaient chargés en province s'en	acquittaient	fort mal. Je leur demandai s'ils n'auraient point de
1741_Duclos_Confessions	eux un emploi assez considérable, qu'ils	pouvaient	exercer sans négliger mes affaires, et je les fis partir pour
1741_Duclos_Confessions	transports de ces jeunes amants. Ils n'	éprouvaient	avec leur amour d'autres sentiments que ceux de la reconnaissance qu'
1741_Duclos_Confessions	que ceux de la reconnaissance qu'ils s'	empressaient	de me marquer à l'envi l'un de l'autre.
1741_Duclos_Confessions	recueille le fruit le plus doux. Il	semblait	que leur état se réfléchît sur moi. Tous les plaisirs des
1741_Duclos_Confessions	sens n'approchent pas de celui que j'	éprouvais	. Il faut qu'il y ait dans le coeur un sens
1741_Duclos_Confessions	mon âme que tous mes faux plaisirs ne	pouvaient	remplir ; leur tumulte m'étourdissait au lieu de me satisfaire,
1741_Duclos_Confessions	plaisirs ne pouvaient remplir ; leur tumulte m'	étourdissait	au lieu de me satisfaire, et je sentis que je ne
1741_Duclos_Confessions	satisfaire, et je sentis que je ne	pouvais	être heureux si mon coeur n'était véritablement rempli. L'idée
1741_Duclos_Confessions	ne pouvais être heureux si mon coeur n'	était	véritablement rempli. L'idée de ce bonheur me rendit tous mes
1741_Duclos_Confessions	campagne chez un de mes amis qui me	priait	depuis longtemps de le venir voir dans une terre qu'il avait
1741_Duclos_Confessions	le venir voir dans une terre qu'il	avait	à quelques lieues de Paris. J'y trouvai la comtesse de
1741_Duclos_Confessions	y trouvai la comtesse de Selve. Elle	avait	environ vingt-trois ans, et était veuve depuis deux. Elle avait
1741_Duclos_Confessions	. Elle avait environ vingt-trois ans, et	était	veuve depuis deux. Elle avait été sacrifiée à des intérêts de
1741_Duclos_Confessions	, et était veuve depuis deux. Elle	avait	été sacrifiée à des intérêts de famille en épousant le comte de
1741_Duclos_Confessions	en épousant le comte de Selve. C'	était	un homme d'âge, d'un caractère extrêmement dur et jaloux
1741_Duclos_Confessions	caractère extrêmement dur et jaloux. Comme il	sentait	qu'il n'était pas aimable, le dépit ne l'avait
1741_Duclos_Confessions	jaloux. Comme il sentait qu'il n'	était	pas aimable, le dépit ne l'avait rendu que plus insupportable
1741_Duclos_Confessions	était pas aimable, le dépit ne l'	avait	rendu que plus insupportable. La jeune comtesse faisait malgré sa répugnance
1741_Duclos_Confessions	rendu que plus insupportable. La jeune comtesse	faisait	malgré sa répugnance tout ce que la vertu pouvait en exiger.
1741_Duclos_Confessions	malgré sa répugnance tout ce que la vertu	pouvait	en exiger. Elle ne pouvait pas donner son coeur ; mais
1741_Duclos_Confessions	la vertu pouvait en exiger. Elle ne	pouvait	pas donner son coeur ; mais elle remplissait ses devoirs, et
1741_Duclos_Confessions	pouvait pas donner son coeur ; mais elle	remplissait	ses devoirs, et sa conduite la faisait respecter, sans la
1741_Duclos_Confessions	remplissait ses devoirs, et sa conduite la	faisait	respecter, sans la rendre plus heureuse. Je la connaissais à
1741_Duclos_Confessions	sans la rendre plus heureuse. Je la	connaissais	à peine, parce qu'elle vivait peu dans le monde,
1741_Duclos_Confessions	la connaissais à peine, parce qu'elle	vivait	peu dans le monde, et, lorsque le hasard me l'
1741_Duclos_Confessions	, et, lorsque le hasard me l'	avait	fait rencontrer, son caractère sérieux m'avait prodigieusement imposé. Les
1741_Duclos_Confessions	avait fait rencontrer, son caractère sérieux m'	avait	prodigieusement imposé. Les femmes avec lesquelles je vivais communément n'avaient
1741_Duclos_Confessions	prodigieusement imposé. Les femmes avec lesquelles je	vivais	communément n'avaient guère de rapport avec Mme De Selve, qui
1741_Duclos_Confessions	Les femmes avec lesquelles je vivais communément n'	avaient	guère de rapport avec Mme De Selve, qui m'avait toujours
1741_Duclos_Confessions	rapport avec Mme De Selve, qui m'	avait	toujours paru trop respectable pour moi. J'étais alors dans des
1741_Duclos_Confessions	toujours paru trop respectable pour moi. J'	étais	alors dans des dispositions différentes, et je la vis avec des
1741_Duclos_Confessions	toujours à son avantage. Comme elle n'	avait	jamais eu de goût pour son mari, elle soutenait le veuvage
1741_Duclos_Confessions	eu de goût pour son mari, elle	soutenait	le veuvage avec plus de décence que d'affliction et rien n'
1741_Duclos_Confessions	de décence que d'affliction et rien n'	empêchait	son caractère de paraître dans tout son jour. La comtesse de
1741_Duclos_Confessions	tout son jour. La comtesse de Selve	avait	plus de raison que d'esprit, puisqu'on a voulu mettre
1741_Duclos_Confessions	un et l'autre, ou plutôt elle	avait	l'esprit plus juste que brillant. Ses discours n'avaient rien
1741_Duclos_Confessions	plus juste que brillant. Ses discours n'	avaient	rien de ces écarts qui éblouissent dans le premier instant, et
1741_Duclos_Confessions	et qui bientôt après fatiguent. On n'	était	jamais frappé ni étonné de ce qu'elle disait ; mais on
1741_Duclos_Confessions	jamais frappé ni étonné de ce qu'elle	disait	; mais on l'approuvait toujours. Elle était estimée de toutes
1741_Duclos_Confessions	ce qu'elle disait ; mais on l'	approuvait	toujours. Elle était estimée de toutes les personnes estimables, et
1741_Duclos_Confessions	; mais on l'approuvait toujours. Elle	était	estimée de toutes les personnes estimables, et respectée de celles qui
1741_Duclos_Confessions	estimables, et respectée de celles qui l'	étaient	le moins. Sa figure inspirait l'amour, son caractère était
1741_Duclos_Confessions	qui l'étaient le moins. Sa figure	inspirait	l'amour, son caractère était fait pour l'amitié, son
1741_Duclos_Confessions	Sa figure inspirait l'amour, son caractère	était	fait pour l'amitié, son estime supposait la vertu. Enfin
1741_Duclos_Confessions	était fait pour l'amitié, son estime	supposait	la vertu. Enfin la plus belle âme unie au plus beau
1741_Duclos_Confessions	âme unie au plus beau corps, c'	était	la comtesse de Selve. J'aperçus bientôt tout ce qu'elle
1741_Duclos_Confessions	. J'aperçus bientôt tout ce qu'elle	était	, je le sentis encore mieux ; j'en devins amoureux sans
1741_Duclos_Confessions	amoureux sans le prévoir, et je l'	aimais	avec passion, quand je croyais simplement la respecter. Je ne
1741_Duclos_Confessions	je l'aimais avec passion, quand je	croyais	simplement la respecter. Je ne fus pas longtemps sans être au
1741_Duclos_Confessions	au fait de mes sentiments. Il y	avait	quelques jours que j'étais dans cette maison avec la comtesse,
1741_Duclos_Confessions	. Il y avait quelques jours que j'	étais	dans cette maison avec la comtesse, lorsqu'elle donna ordre qu'
1741_Duclos_Confessions	en conclus bientôt le véritable motif, j'	avais	trop d'expérience de mon coeur pour n'en pas connaître l'
1741_Duclos_Confessions	connaître l'état. Je reconnus que j'	aimais	plus vivement que je n'avais jamais fait. J'étais au
1741_Duclos_Confessions	que j'aimais plus vivement que je n'	avais	jamais fait. J'étais au désespoir de laisser partir la comtesse
1741_Duclos_Confessions	que je n'avais jamais fait. J'	étais	au désespoir de laisser partir la comtesse sans l'avoir instruite de
1741_Duclos_Confessions	dans une situation plus embarrassante. Moi qui	avais	tant d'habitude des femmes, et qui étais avec elles libre
